name,slug,pay,license
Beatty,certified-medication-aide-per-diem-prn-beatty-nv,25.87,cma
Beaumont,certified-medication-aide-per-diem-prn-beaumont-tx,25.96,cma
Beaver,certified-medication-aide-per-diem-prn-beaver-ut,25.41,cma
Beavercreek,certified-medication-aide-per-diem-prn-beavercreek-oh,25.30,cma
Beaverton,certified-medication-aide-per-diem-prn-beaverton-or,25.47,cma
Becket,certified-medication-aide-per-diem-prn-becket-ma,25.32,cma
Beckley,certified-medication-aide-per-diem-prn-beckley-wv,25.54,cma
Bedford NH,certified-medication-aide-per-diem-prn-bedford-nh,25.61,cma
Bedford TX,certified-medication-aide-per-diem-prn-bedford-tx,26.11,cma
Bedias,certified-medication-aide-per-diem-prn-bedias-tx,25.43,cma
Bee Cave,certified-medication-aide-per-diem-prn-bee-cave-tx,25.64,cma
Beecher,certified-medication-aide-per-diem-prn-beecher-il,25.78,cma
Beeville,certified-medication-aide-per-diem-prn-beeville-tx,25.37,cma
Bel Air South,certified-medication-aide-per-diem-prn-bel-air-south-md,25.67,cma
Belfast,certified-medication-aide-per-diem-prn-belfast-me,25.25,cma
Belgrade,certified-medication-aide-per-diem-prn-belgrade-mt,25.65,cma
Bell,certified-medication-aide-per-diem-prn-bell-ca,25.03,cma
Bell,certified-medication-aide-per-diem-prn-bell-fl,26.18,cma
Bella Vista,certified-medication-aide-per-diem-prn-bella-vista-ar,25.61,cma
Bellaire,certified-medication-aide-per-diem-prn-bellaire-tx,25.50,cma
Belle Fourche,certified-medication-aide-per-diem-prn-belle-fourche-sd,25.75,cma
Belle Glade,certified-medication-aide-per-diem-prn-belle-glade-fl,25.20,cma
Belle Plaine,certified-medication-aide-per-diem-prn-belle-plaine-ia,26.10,cma
Belleair,certified-medication-aide-per-diem-prn-belleair-fl,25.35,cma
Belleview,certified-medication-aide-per-diem-prn-belleview-fl,25.40,cma
Belleville,certified-medication-aide-per-diem-prn-belleville-il-4ef76,25.66,cma
Belleville,certified-medication-aide-per-diem-prn-belleville-ks,25.85,cma
Bellevue,certified-medication-aide-per-diem-prn-bellevue-ne,25.92,cma
Bellevue IA,certified-medication-aide-per-diem-prn-bellevue-ia,26.00,cma
Bellevue ID,certified-medication-aide-per-diem-prn-bellevue-id,25.30,cma
Bellevue WA,certified-medication-aide-per-diem-prn-bellevue-wa,25.45,cma
Bellflower,certified-medication-aide-per-diem-prn-bellflower-ca,25.57,cma
Bellingham,certified-medication-aide-per-diem-prn-bellingham-wa,25.84,cma
Bellmead,certified-medication-aide-per-diem-prn-bellmead-tx,25.68,cma
Bellville,certified-medication-aide-per-diem-prn-bellville-tx,25.22,cma
Bellvue,certified-medication-aide-per-diem-prn-bellvue-id,25.67,cma
Beloit,certified-medication-aide-per-diem-prn-beloit-wi,25.48,cma
Belton MO,certified-medication-aide-per-diem-prn-belton-mo,25.53,cma
Belton TX,certified-medication-aide-per-diem-prn-belton-tx,25.77,cma
Benavides,certified-medication-aide-per-diem-prn-benavides-tx,25.93,cma
Benbrook,certified-medication-aide-per-diem-prn-benbrook-tx,25.38,cma
Bend,certified-medication-aide-per-diem-prn-bend-or,26.13,cma
Bennington,certified-medication-aide-per-diem-prn-bennington-vt,25.35,cma
Bensalem,certified-medication-aide-per-diem-prn-bensalem-pa,25.99,cma
Benson,certified-medication-aide-per-diem-prn-benson-az,25.87,cma
Benton,certified-medication-aide-per-diem-prn-benton-ar,25.54,cma
Bentonville,certified-medication-aide-per-diem-prn-bentonville-ar,25.03,cma
Bergenfield,certified-medication-aide-per-diem-prn-bergenfield-nj,25.96,cma
Berlin,certified-medication-aide-per-diem-prn-berlin-nh,25.41,cma
Berryville,certified-medication-aide-per-diem-prn-berryville-va,25.47,cma
Berthoud,certified-medication-aide-per-diem-prn-berthoud-co,25.32,cma
Bertram,certified-medication-aide-per-diem-prn-bertram-tx,25.61,cma
Berwyn,certified-medication-aide-per-diem-prn-berwyn-il,25.32,cma
Bessemer,certified-medication-aide-per-diem-prn-bessemer-al,25.22,cma
Bethany,certified-medication-aide-per-diem-prn-bethany-ok,26.11,cma
Bethany,certified-medication-aide-per-diem-prn-bethany-or,25.23,cma
Bethel,certified-medication-aide-per-diem-prn-bethel-ak,25.43,cma
Bethel Park,certified-medication-aide-per-diem-prn-bethel-park-pa,25.96,cma
Bethesda,certified-medication-aide-per-diem-prn-bethesda-md-f9379,25.30,cma
Bethesda MD,certified-medication-aide-per-diem-prn-bethesda-md,25.64,cma
Bethlehem,certified-medication-aide-per-diem-prn-bethlehem-pa,25.78,cma
Bethlehem City,certified-medication-aide-per-diem-prn-bethlehem-city-pa,26.18,cma
Bethlehem West Side,certified-medication-aide-per-diem-prn-bethlehem-west-side-pa,25.32,cma
Bettendorf IA,certified-medication-aide-per-diem-prn-bettendorf-ia,25.37,cma
