name,slug,pay,license
Spokane,per-diem-spokane-wa,50.98,rn icu
Springdale,per-diem-springdale-ar,50.92,rn icu
Springfield,per-diem-springfield-mo,49.78,rn icu
Springfield,per-diem-springfield-va,51.45,rn icu
St. Louis,per-diem-st-louis-mo-82ff1,50.98,rn icu
St. Paul,per-diem-st-paul-mn,49.75,rn icu
Stamford,per-diem-stamford-ct,50.98,rn icu
Steamboat Springs,per-diem-steamboat-springs-co,50.98,rn icu
Strongsville,per-diem-strongsville-oh,54.82,rn icu
Stuart FL,per-diem-stuart-fl,51.11,rn icu
Sugar Land,per-diem-sugar-land-tx,51.01,rn icu
Sulphur Springs,per-diem-sulphur-springs-tx,55.98,rn icu
Summerlin South,per-diem-summerlin-south-nv,52.26,rn icu
Summersville,per-diem-summersville-wv,51.11,rn icu
Sun City Center,per-diem-sun-city-center-fl,50.98,rn icu
Sun Valley,per-diem-sun-valley-nv,50.98,rn icu
Sunny Isles Beach,per-diem-sunny-isles-beach-fl,51.45,rn icu
Syracuse NY,per-diem-syracuse-ny,50.98,rn icu
Tacoma,per-diem-tacoma-wa,50.98,rn icu
Tahoka,per-diem-tahoka-tx,51.78,rn icu
Tampa FL,per-diem-tampa-fl,51.11,rn icu
Tinley Park,per-diem-tinley-park-il,48.89,rn icu
Toledo,per-diem-toledo-oh,48.11,rn icu
Toledo Southwyck,per-diem-toledo-southwyck-oh,52.67,rn icu
Tooele,per-diem-tooele-ut,50.98,rn icu
Topeka,per-diem-topeka-ks,51.78,rn icu
Trophy Club,per-diem-trophy-club-tx,51.01,rn icu
Tucker,per-diem-tucker-ga,51.66,rn icu
Tucson,per-diem-tucson-az,51.45,rn icu
Tulsa,per-diem-tulsa-ok,51.97,rn icu
Turlock,per-diem-turlock-ca,51.11,rn icu
Tuscaloosa,per-diem-tuscaloosa-al,51.95,rn icu
Tyler,per-diem-tyler-tx,51.11,rn icu
Uniontown,per-diem-uniontown-pa,51.45,rn icu
Vail CO,per-diem-vail-co,51.45,rn icu
Vancouver WA,per-diem-vancouver-wa,51.78,rn icu
Vero Beach FL,per-diem-vero-beach-fl,51.01,rn icu
Victoria,per-diem-victoria-tx,55.98,rn icu
Virginia Beach,per-diem-virginia-beach-va,53.82,rn icu
