name,slug,pay,license
Bella Vista,licensed-practical-nurse-per-diem-prn-bella-vista-ar,51.58,lpn
Bellaire,licensed-practical-nurse-per-diem-prn-bellaire-tx,41.52,lpn
Belle Fourche,licensed-practical-nurse-per-diem-prn-belle-fourche-sd,44.78,lpn
Belle Glade,licensed-practical-nurse-per-diem-prn-belle-glade-fl,41.52,lpn
Belle Plaine IA,licensed-practical-nurse-per-diem-prn-belle-plaine-ia,41.52,lpn
Belleair,licensed-practical-nurse-per-diem-prn-belleair-fl,41.52,lpn
Belleview,licensed-practical-nurse-per-diem-prn-belleview-fl,41.52,lpn
Belleville,licensed-practical-nurse-per-diem-prn-belleville-il-4ef76,41.52,lpn
Belleville KS,licensed-practical-nurse-per-diem-prn-belleville-ks,42.81,lpn
Bellevue,licensed-practical-nurse-per-diem-prn-bellevue-ne,51.69,lpn
Bellevue IA,licensed-practical-nurse-per-diem-prn-bellevue-ia,41.52,lpn
Bellevue ID,licensed-practical-nurse-per-diem-prn-bellevue-id,41.52,lpn
Bellevue WA,licensed-practical-nurse-per-diem-prn-bellevue-wa,44.78,lpn
Bellflower,licensed-practical-nurse-per-diem-prn-bellflower-ca,41.52,lpn
Bellingham,licensed-practical-nurse-per-diem-prn-bellingham-wa,54.98,lpn
Bellmead,licensed-practical-nurse-per-diem-prn-bellmead-tx,41.52,lpn
Bellville,licensed-practical-nurse-per-diem-prn-bellville-tx,41.52,lpn
Bellvue,licensed-practical-nurse-per-diem-prn-bellvue-id,41.52,lpn
Beloit,licensed-practical-nurse-per-diem-prn-beloit-wi,43.65,lpn
Belton MO,licensed-practical-nurse-per-diem-prn-belton-mo,42.81,lpn
Belton TX,licensed-practical-nurse-per-diem-prn-belton-tx,41.52,lpn
Benavides,licensed-practical-nurse-per-diem-prn-benavides-tx,41.52,lpn
Benbrook,licensed-practical-nurse-per-diem-prn-benbrook-tx,41.52,lpn
Bend,licensed-practical-nurse-per-diem-prn-bend-or,44.78,lpn
Bennington,licensed-practical-nurse-per-diem-prn-bennington-vt,52.73,lpn
Bensalem,licensed-practical-nurse-per-diem-prn-bensalem-pa,51.31,lpn
Benson,licensed-practical-nurse-per-diem-prn-benson-az,44.78,lpn
Benton,licensed-practical-nurse-per-diem-prn-benton-ar,51.87,lpn
Bentonville,licensed-practical-nurse-per-diem-prn-bentonville-ar,51.26,lpn
Bergenfield,licensed-practical-nurse-per-diem-prn-bergenfield-nj,45.38,lpn
Berlin,licensed-practical-nurse-per-diem-prn-berlin-nh,42.81,lpn
Berryville,licensed-practical-nurse-per-diem-prn-berryville-va,45.38,lpn
Berthoud CO,licensed-practical-nurse-per-diem-prn-berthoud-co,41.78,lpn
Bertram,licensed-practical-nurse-per-diem-prn-bertram-tx,41.78,lpn
Berwyn,licensed-practical-nurse-per-diem-prn-berwyn-il,48.73,lpn
Bessemer,licensed-practical-nurse-per-diem-prn-bessemer-al,49.73,lpn
Bethany,licensed-practical-nurse-per-diem-prn-bethany-ok,41.78,lpn
Bethany,licensed-practical-nurse-per-diem-prn-bethany-or,49.65,lpn
Bethel,licensed-practical-nurse-per-diem-prn-bethel-ak,45.89,lpn
Bethel Park,licensed-practical-nurse-per-diem-prn-bethel-park-pa,50.66,lpn
Bethesda,licensed-practical-nurse-per-diem-prn-bethesda-md-9f4a1,52.89,lpn
Bethesda MD,licensed-practical-nurse-per-diem-prn-bethesda-md,42.81,lpn
Bethlehem City,licensed-practical-nurse-per-diem-prn-bethlehem-city-pa,50.89,lpn
Bethlehem PA,licensed-practical-nurse-per-diem-prn-bethlehem-pa,44.78,lpn
Bethlehem West Side,licensed-practical-nurse-per-diem-prn-bethlehem-west-side-pa,50.73,lpn
Bettendorf IA,licensed-practical-nurse-per-diem-prn-bettendorf-ia,41.78,lpn
Beverly,licensed-practical-nurse-per-diem-prn-beverly-ma,41.78,lpn
Beverly Hills FL,licensed-practical-nurse-per-diem-prn-beverly-hills-fl,41.78,lpn
Bicknell,licensed-practical-nurse-per-diem-prn-bicknell-in-4ec7e,41.78,lpn
Bicknell,licensed-practical-nurse-per-diem-prn-bicknell-ut,44.78,lpn
Biddeford,licensed-practical-nurse-per-diem-prn-biddeford-me,46.18,lpn
Big Bear,licensed-practical-nurse-per-diem-prn-big-bear-ca,41.78,lpn
Big Lake,licensed-practical-nurse-per-diem-prn-big-lake-tx,41.78,lpn
Big Spring,licensed-practical-nurse-per-diem-prn-big-spring-tx,41.78,lpn
Big Wells,licensed-practical-nurse-per-diem-prn-big-wells-tx,41.78,lpn
Billings MT,licensed-practical-nurse-per-diem-prn-billings-mt,44.78,lpn
Biloxi,licensed-practical-nurse-per-diem-prn-biloxi-ms,50.89,lpn
Birmingham,licensed-practical-nurse-per-diem-prn-birmingham-al,41.78,lpn
Bisbee,licensed-practical-nurse-per-diem-prn-bisbee-az,44.78,lpn
Biscoe NC,licensed-practical-nurse-per-diem-prn-biscoe-nc,51.67,lpn
Bishopville SC,licensed-practical-nurse-per-diem-prn-bishopville-sc,44.78,lpn
Bismarck,licensed-practical-nurse-per-diem-prn-bismarck-nd,42.81,lpn
Bixby,licensed-practical-nurse-per-diem-prn-bixby-ok,49.57,lpn
Black Hawk,licensed-practical-nurse-per-diem-prn-black-hawk-co,41.78,lpn
Blackfoot,licensed-practical-nurse-per-diem-prn-blackfoot-id,41.78,lpn
Blacksburg,licensed-practical-nurse-per-diem-prn-blacksburg-va,45.38,lpn
Blaine,licensed-practical-nurse-per-diem-prn-blaine-mn,49.82,lpn
Blanding,licensed-practical-nurse-per-diem-prn-blanding-ut,44.78,lpn
Bloomfield,licensed-practical-nurse-per-diem-prn-bloomfield-ct,45.89,lpn
Bloomington,licensed-practical-nurse-per-diem-prn-bloomington-il,48.58,lpn
Bloomington,licensed-practical-nurse-per-diem-prn-bloomington-in,49.75,lpn
Bloomington,licensed-practical-nurse-per-diem-prn-bloomington-mn,49.33,lpn
Bloomsburg PA,licensed-practical-nurse-per-diem-prn-bloomsburg-pa,44.78,lpn
Blountstown,licensed-practical-nurse-per-diem-prn-blountstown-fl,41.78,lpn
Blowing Rock NC,licensed-practical-nurse-per-diem-prn-blowing-rock-nc,45.87,lpn
Blue River,licensed-practical-nurse-per-diem-prn-blue-river-or,44.78,lpn
Blue Springs,licensed-practical-nurse-per-diem-prn-blue-springs-mo,49.92,lpn
